x1;y1;x2;y2
994.44;498.24;1026.12;513.84
1031.64;508.8;1068.36;535.08
1068.36;535.08;1094.76;552.84
1138.92;559.56;1168.44;567.84
1168.44;567.84;1210.08;583.08
1210.08;583.08;1252.2;599.88
1252.2;599.88;1275.12;609.36
1275.12;609.36;1301.4;618.6
1301.4;618.6;1315.8;623.04
1315.8;623.04;1323.72;622.8
1294.8;584.28;1323.72;622.8
1323.72;622.8;1335.72;638.04
1327.32;627.36;1339.56;627.84
1339.56;627.84;1354.44;631.92
1354.44;631.92;1375.8;633.6
1261.8;618;1284.36;622.44
1284.36;622.44;1319.28;632.52
1255.68;606.84;1269.12;606.96
1254.12;589.08;1283.64;592.92
1236.96;599.28;1252.2;599.88
1269.36;623.52;1286.04;627
1286.04;627;1291.32;627.84
1298.4;626.52;1311.96;621.96
1304.76;641.28;1324.44;640.68
1272.72;661.92;1296.24;658.08
1296.24;658.08;1312.44;652.44
1312.44;652.44;1320.72;645.12
1260;667.68;1281;667.08
1281;667.08;1298.4;666.72
1298.4;666.72;1319.04;667.32
1193.64;540.72;1211.76;549.24
1685.4;82.8;1711.08;40.2
1712.4;64.92;1702.2;90.96
1702.2;90.96;1693.68;116.04
1821.24;-8.76;1821.24;7.8
1586.4;-26.76;1602;22.2
1602;22.2;1592.88;41.88
1592.88;41.88;1604.64;63.24
1501.68;-35.52;1531.56;18.12
1531.56;18.12;1575.12;97.8
1575.12;97.8;1592.88;135.24
1762.92;6.48;1786.68;-12.48
1610.88;-33.48;1619.16;30.12
1619.16;30.12;1630.68;56.88
1563.96;147.96;1596.6;161.04
368.76;949.32;388.44;937.56
388.44;937.56;402.72;927
402.72;927;415.44;923.52
415.44;923.52;419.88;919.44
419.88;919.44;425.28;917.28
425.28;917.28;427.56;904.8
445.92;873.12;451.68;863.52
451.68;863.52;460.56;856.92
460.56;856.92;465.6;849.24
465.6;849.24;482.16;834.96
482.16;834.96;495.12;813.36
495.12;813.36;514.8;774.6
514.8;774.6;533.88;736.92
533.88;736.92;543.36;709.56
543.36;709.56;550.44;698.52
563.04;668.04;553.56;683.28
578.04;659.76;579.84;677.52
543.36;709.56;527.88;708
527.88;708;506.52;707.4
506.52;707.4;477.96;706.68
477.96;706.68;458.28;705.72
458.28;705.72;445.32;708.6
445.32;708.6;424.32;714.36
424.32;714.36;406.56;720.72
404.28;711.12;406.56;720.72
406.56;720.72;403.68;728.88
403.68;728.88;404.28;741.96
404.28;741.96;405.24;752.4
405.24;752.4;410.4;771.48
384.6;726.12;358.56;736.2
358.56;736.2;347.16;740.4
347.16;740.4;342.12;743.88
342.12;743.88;335.76;750.48
335.76;750.48;329.76;754.08
329.76;754.08;318;763.56
311.64;744.84;318;763.56
318;763.56;321.12;775.32
321.12;775.32;327.48;786.72
327.48;786.72;336.72;798.84
336.72;798.84;351.24;815.28
351.24;815.28;369.36;830.52
369.36;830.52;392.28;846.72
392.28;846.72;413.28;868.32
258;824.88;278.64;825.72
278.64;825.72;296.04;828.6
296.04;828.6;310.92;830.16
310.92;830.16;331.32;836.52
331.32;836.52;353.88;845.4
353.88;845.4;378;857.88
378;857.88;386.88;864.48
285.24;863.28;303.96;861.36
303.96;861.36;322.44;861.36
322.44;861.36;330.72;861.96
330.72;861.96;343.68;865.8
343.68;865.8;351.6;867
337.68;871.8;345;873.36
345;873.36;352.2;875.28
352.2;875.28;366.24;877.56
282.12;842.88;294.48;842.64
294.48;842.64;305.64;843.6
305.64;843.6;321.12;841.92
321.12;841.92;333.24;841.92
339.12;747;334.2;769.56
334.2;769.56;333.24;794.28
452.16;707.16;444.96;728.64
444.96;728.64;441.84;742.32
